open,high,low,close,adjclose,volume,ingested_at_utc
3000.0,3037.5,2962.5,2962.5,2423.96484375,69472200,2026-02-16 06:57:36.103698+00:00
2962.5,3000.0,2950.0,2975.0,2434.19287109375,38327600,2026-02-16 06:57:36.103698+00:00
2987.5,3050.0,2987.5,3037.5,2485.331298828125,62323600,2026-02-16 06:57:36.103698+00:00
3075.0,3100.0,3037.5,3037.5,2485.331298828125,68416400,2026-02-16 06:57:36.103698+00:00
2975.0,3050.0,2962.5,2975.0,2434.19287109375,135017000,2026-02-16 06:57:36.103698+00:00
3000.0,3112.5,2987.5,3112.5,2546.697509765625,82388800,2026-02-16 06:57:36.103698+00:00
3137.5,3150.0,3050.0,3075.0,2516.014404296875,57119200,2026-02-16 06:57:36.103698+00:00
3075.0,3100.0,3012.5,3012.5,2464.8759765625,64855000,2026-02-16 06:57:36.103698+00:00
3012.5,3037.5,2987.5,3000.0,2454.648193359375,35366800,2026-02-16 06:57:36.103698+00:00
2950.0,3025.0,2937.5,3000.0,2454.648193359375,48207200,2026-02-16 06:57:36.103698+00:00
3037.5,3050.0,3000.0,3000.0,2454.648193359375,24737800,2026-02-16 06:57:36.103698+00:00
3037.5,3050.0,2962.5,2987.5,2444.420654296875,43320000,2026-02-16 06:57:36.103698+00:00
3012.5,3050.0,2975.0,3025.0,2475.103515625,30935000,2026-02-16 06:57:36.103698+00:00
3062.5,3100.0,3025.0,3075.0,2516.014404296875,74997200,2026-02-16 06:57:36.103698+00:00
3100.0,3175.0,3075.0,3162.5,2587.608154296875,133769600,2026-02-16 06:57:36.103698+00:00
3162.5,3187.5,3100.0,3112.5,2546.697509765625,56139400,2026-02-16 06:57:36.103698+00:00
3112.5,3112.5,3050.0,3050.0,2495.558837890625,44703400,2026-02-16 06:57:36.103698+00:00
3100.0,3162.5,3075.0,3137.5,2567.15283203125,88289600,2026-02-16 06:57:36.103698+00:00
3125.0,3137.5,3075.0,3075.0,2516.014404296875,59625600,2026-02-16 06:57:36.103698+00:00
3087.5,3112.5,3037.5,3050.0,2495.558837890625,40516200,2026-02-16 06:57:36.103698+00:00
3050.0,3100.0,3037.5,3050.0,2495.558837890625,38971000,2026-02-16 06:57:36.103698+00:00
3025.0,3050.0,2975.0,2975.0,2434.19287109375,64499200,2026-02-16 06:57:36.103698+00:00
3000.0,3000.0,2937.5,2950.0,2413.7373046875,46671400,2026-02-16 06:57:36.103698+00:00
2987.5,3050.0,2950.0,3025.0,2475.103515625,37882400,2026-02-16 06:57:36.103698+00:00
3025.0,3075.0,3000.0,3025.0,2475.103515625,34467400,2026-02-16 06:57:36.103698+00:00
3000.0,3025.0,2887.5,2900.0,2372.82666015625,80632200,2026-02-16 06:57:36.103698+00:00
2900.0,2925.0,2775.0,2862.5,2342.143310546875,87859400,2026-02-16 06:57:36.103698+00:00
2862.5,2912.5,2812.5,2837.5,2321.688232421875,42609800,2026-02-16 06:57:36.103698+00:00
2887.5,2900.0,2837.5,2875.0,2352.37109375,29858600,2026-02-16 06:57:36.103698+00:00
2900.0,2950.0,2875.0,2912.5,2383.054443359375,36015000,2026-02-16 06:57:36.103698+00:00
2950.0,2950.0,2862.5,2887.5,2362.59912109375,35170000,2026-02-16 06:57:36.103698+00:00
2875.0,2912.5,2862.5,2900.0,2391.053466796875,32473000,2026-02-16 06:57:36.103698+00:00
2925.0,3050.0,2912.5,3000.0,2473.50341796875,99272400,2026-02-16 06:57:36.103698+00:00
3012.5,3025.0,2912.5,2925.0,2411.666015625,43708800,2026-02-16 06:57:36.103698+00:00
2925.0,2937.5,2862.5,2900.0,2391.053466796875,36617000,2026-02-16 06:57:36.103698+00:00
2912.5,2975.0,2900.0,2950.0,2432.278564453125,42649600,2026-02-16 06:57:36.103698+00:00
2975.0,3012.5,2950.0,2987.5,2463.197509765625,35951800,2026-02-16 06:57:36.103698+00:00
3012.5,3025.0,2937.5,2975.0,2452.89111328125,35331800,2026-02-16 06:57:36.103698+00:00
2950.0,2987.5,2912.5,2937.5,2421.97216796875,23835600,2026-02-16 06:57:36.103698+00:00
2937.5,2962.5,2900.0,2962.5,2442.584716796875,16545000,2026-02-16 06:57:36.103698+00:00
2937.5,2937.5,2875.0,2887.5,2380.747314453125,26455400,2026-02-16 06:57:36.103698+00:00
2900.0,2912.5,2825.0,2837.5,2339.522216796875,57216600,2026-02-16 06:57:36.103698+00:00
2837.5,2900.0,2837.5,2887.5,2380.747314453125,37571600,2026-02-16 06:57:36.103698+00:00
2925.0,2925.0,2850.0,2862.5,2360.134521484375,29762200,2026-02-16 06:57:36.103698+00:00
2900.0,2950.0,2875.0,2950.0,2432.278564453125,61601400,2026-02-16 06:57:36.103698+00:00
2950.0,2950.0,2900.0,2912.5,2401.35986328125,34861800,2026-02-16 06:57:36.103698+00:00
2937.5,2962.5,2912.5,2937.5,2421.97216796875,22594200,2026-02-16 06:57:36.103698+00:00
2937.5,2937.5,2825.0,2850.0,2349.828369140625,51811400,2026-02-16 06:57:36.103698+00:00
2850.0,2862.5,2775.0,2787.5,2298.297119140625,47424400,2026-02-16 06:57:36.103698+00:00
2787.5,2812.5,2762.5,2812.5,2318.90966796875,34481200,2026-02-16 06:57:36.103698+00:00
2825.0,2862.5,2800.0,2837.5,2339.522216796875,38031800,2026-02-16 06:57:36.103698+00:00
2875.0,2887.5,2837.5,2850.0,2349.828369140625,30785200,2026-02-16 06:57:36.103698+00:00
2875.0,2875.0,2800.0,2800.0,2308.603271484375,29105000,2026-02-16 06:57:36.103698+00:00
2800.0,2825.0,2775.0,2787.5,2298.297119140625,28382000,2026-02-16 06:57:36.103698+00:00
2787.5,2787.5,2750.0,2762.5,2277.6845703125,25122800,2026-02-16 06:57:36.103698+00:00
2787.5,2825.0,2725.0,2750.0,2267.37841796875,53778600,2026-02-16 06:57:36.103698+00:00
2750.0,2775.0,2700.0,2725.0,2246.765625,26061200,2026-02-16 06:57:36.103698+00:00
2700.0,2712.5,2600.0,2625.0,2164.315673828125,58396200,2026-02-16 06:57:36.103698+00:00
2600.0,2662.5,2587.5,2625.0,2164.315673828125,47329400,2026-02-16 06:57:36.103698+00:00
2650.0,2700.0,2625.0,2662.5,2195.234375,51714600,2026-02-16 06:57:36.103698+00:00
2687.5,2687.5,2650.0,2650.0,2184.92822265625,29090200,2026-02-16 06:57:36.103698+00:00
2650.0,2750.0,2650.0,2662.5,2195.234375,47884600,2026-02-16 06:57:36.103698+00:00
2687.5,2750.0,2575.0,2575.0,2123.090576171875,161699000,2026-02-16 06:57:36.103698+00:00
2637.5,2650.0,2600.0,2600.0,2143.703125,43171200,2026-02-16 06:57:36.103698+00:00
2612.5,2750.0,2600.0,2700.0,2226.1533203125,69536200,2026-02-16 06:57:36.103698+00:00
2750.0,2787.5,2712.5,2775.0,2287.990966796875,76636200,2026-02-16 06:57:36.103698+00:00
2787.5,2875.0,2737.5,2875.0,2370.44091796875,54852600,2026-02-16 06:57:36.103698+00:00
2850.0,2875.0,2800.0,2812.5,2318.90966796875,60249000,2026-02-16 06:57:36.103698+00:00
2812.5,2825.0,2737.5,2762.5,2277.6845703125,29282200,2026-02-16 06:57:36.103698+00:00
2775.0,2787.5,2737.5,2762.5,2277.6845703125,39074200,2026-02-16 06:57:36.103698+00:00
2787.5,2825.0,2750.0,2812.5,2318.90966796875,31051200,2026-02-16 06:57:36.103698+00:00
2825.0,2850.0,2800.0,2837.5,2339.522216796875,36977200,2026-02-16 06:57:36.103698+00:00
2837.5,2850.0,2800.0,2837.5,2339.522216796875,37208800,2026-02-16 06:57:36.103698+00:00
2837.5,2837.5,2762.5,2775.0,2287.990966796875,37052800,2026-02-16 06:57:36.103698+00:00
2775.0,2787.5,2750.0,2762.5,2277.6845703125,28499000,2026-02-16 06:57:36.103698+00:00
2750.0,2762.5,2662.5,2687.5,2215.84716796875,41794200,2026-02-16 06:57:36.103698+00:00
2675.0,2675.0,2612.5,2625.0,2164.315673828125,51324600,2026-02-16 06:57:36.103698+00:00
2612.5,2612.5,2445.0,2470.0,2036.517822265625,309557000,2026-02-16 06:57:36.103698+00:00
2445.0,2495.0,2390.0,2485.0,2048.885498046875,106378400,2026-02-16 06:57:36.103698+00:00
2500.0,2512.5,2455.0,2475.0,2040.640625,73577200,2026-02-16 06:57:36.103698+00:00
2485.0,2485.0,2425.0,2425.0,1999.4154052734373,79150800,2026-02-16 06:57:36.103698+00:00
2425.0,2445.0,2395.0,2410.0,1987.0478515625,58488200,2026-02-16 06:57:36.103698+00:00
2410.0,2440.0,2380.0,2380.0,1962.312744140625,55871200,2026-02-16 06:57:36.103698+00:00
2375.0,2375.0,2290.0,2290.0,1888.1077880859373,107955600,2026-02-16 06:57:36.103698+00:00
2290.0,2330.0,2280.0,2290.0,1888.1077880859373,51061600,2026-02-16 06:57:36.103698+00:00
2290.0,2340.0,2290.0,2315.0,1908.72021484375,75289400,2026-02-16 06:57:36.103698+00:00
2315.0,2390.0,2315.0,2350.0,1937.57763671875,58895400,2026-02-16 06:57:36.103698+00:00
2350.0,2430.0,2350.0,2415.0,1991.17041015625,70071000,2026-02-16 06:57:36.103698+00:00
2415.0,2420.0,2350.0,2360.0,1945.82275390625,49599400,2026-02-16 06:57:36.103698+00:00
2365.0,2375.0,2340.0,2355.0,1941.700439453125,53836400,2026-02-16 06:57:36.103698+00:00
2355.0,2380.0,2340.0,2365.0,1949.9453125,40015800,2026-02-16 06:57:36.103698+00:00
2375.0,2415.0,2360.0,2380.0,1962.312744140625,50402000,2026-02-16 06:57:36.103698+00:00
2380.0,2380.0,2310.0,2320.0,1912.8426513671875,56642000,2026-02-16 06:57:36.103698+00:00
2325.0,2355.0,2300.0,2350.0,1937.57763671875,50318200,2026-02-16 06:57:36.103698+00:00
2360.0,2375.0,2320.0,2335.0,1925.2103271484373,35251400,2026-02-16 06:57:36.103698+00:00
2310.0,2320.0,2280.0,2290.0,1888.1077880859373,47666600,2026-02-16 06:57:36.103698+00:00
2290.0,2385.0,2290.0,2360.0,1945.82275390625,69427000,2026-02-16 06:57:36.103698+00:00
2375.0,2415.0,2370.0,2405.0,1982.92529296875,52095400,2026-02-16 06:57:36.103698+00:00
2405.0,2425.0,2380.0,2410.0,1987.0478515625,35613800,2026-02-16 06:57:36.103698+00:00
2410.0,2480.0,2410.0,2450.0,2020.0277099609373,72049800,2026-02-16 06:57:36.103698+00:00
2512.5,2625.0,2512.5,2575.0,2123.090576171875,121692000,2026-02-16 06:57:36.103698+00:00
2575.0,2600.0,2525.0,2537.5,2092.171875,40381400,2026-02-16 06:57:36.103698+00:00
2550.0,2562.5,2500.0,2525.0,2081.865478515625,37694000,2026-02-16 06:57:36.103698+00:00
2550.0,2550.0,2500.0,2512.5,2071.559326171875,29688200,2026-02-16 06:57:36.103698+00:00
2512.5,2525.0,2455.0,2480.0,2044.762939453125,49192200,2026-02-16 06:57:36.103698+00:00
2475.0,2512.5,2455.0,2465.0,2032.3953857421875,29831400,2026-02-16 06:57:36.103698+00:00
2450.0,2465.0,2385.0,2390.0,1970.557861328125,84261600,2026-02-16 06:57:36.103698+00:00
2390.0,2415.0,2375.0,2410.0,1987.0478515625,27577000,2026-02-16 06:57:36.103698+00:00
2410.0,2485.0,2400.0,2475.0,2040.640625,37556000,2026-02-16 06:57:36.103698+00:00
2490.0,2537.5,2465.0,2525.0,2081.865478515625,42847800,2026-02-16 06:57:36.103698+00:00
2525.0,2612.5,2525.0,2600.0,2143.703125,84034200,2026-02-16 06:57:36.103698+00:00
2612.5,2625.0,2525.0,2562.5,2112.7841796875,37009400,2026-02-16 06:57:36.103698+00:00
2575.0,2575.0,2480.0,2490.0,2053.008056640625,33795000,2026-02-16 06:57:36.103698+00:00
2500.0,2525.0,2475.0,2495.0,2057.130615234375,23582400,2026-02-16 06:57:36.103698+00:00
2525.0,2550.0,2495.0,2537.5,2092.171875,20368000,2026-02-16 06:57:36.103698+00:00
2562.5,2575.0,2525.0,2550.0,2102.478271484375,17836000,2026-02-16 06:57:36.103698+00:00
2575.0,2587.5,2512.5,2575.0,2123.090576171875,27000000,2026-02-16 06:57:36.103698+00:00
2587.5,2712.5,2575.0,2712.5,2236.45947265625,125505200,2026-02-16 06:57:36.103698+00:00
2700.0,2712.5,2587.5,2650.0,2184.92822265625,95932200,2026-02-16 06:57:36.103698+00:00
2650.0,2725.0,2600.0,2712.5,2236.45947265625,55731800,2026-02-16 06:57:36.103698+00:00
2725.0,2737.5,2637.5,2675.0,2205.540771484375,40378000,2026-02-16 06:57:36.103698+00:00
2675.0,2687.5,2625.0,2662.5,2195.234375,32190600,2026-02-16 06:57:36.103698+00:00
2662.5,2675.0,2612.5,2625.0,2164.315673828125,22969800,2026-02-16 06:57:36.103698+00:00
2637.5,2650.0,2575.0,2612.5,2154.009521484375,33832400,2026-02-16 06:57:36.103698+00:00
2637.5,2675.0,2612.5,2650.0,2184.92822265625,37452800,2026-02-16 06:57:36.103698+00:00
2687.5,2712.5,2650.0,2700.0,2226.1533203125,47411800,2026-02-16 06:57:36.103698+00:00
2700.0,2712.5,2650.0,2700.0,2226.1533203125,42541400,2026-02-16 06:57:36.103698+00:00
2700.0,2712.5,2650.0,2662.5,2195.234375,16831200,2026-02-16 06:57:36.103698+00:00
2687.5,2687.5,2612.5,2625.0,2164.315673828125,32874400,2026-02-16 06:57:36.103698+00:00
2637.5,2737.5,2625.0,2725.0,2246.765625,50949800,2026-02-16 06:57:36.103698+00:00
2725.0,2750.0,2712.5,2725.0,2246.765625,38296400,2026-02-16 06:57:36.103698+00:00
2737.5,2750.0,2687.5,2700.0,2226.1533203125,48409200,2026-02-16 06:57:36.103698+00:00
2700.0,2700.0,2625.0,2662.5,2195.234375,38505400,2026-02-16 06:57:36.103698+00:00
2662.5,2712.5,2637.5,2700.0,2226.1533203125,39836600,2026-02-16 06:57:36.103698+00:00
2700.0,2737.5,2675.0,2725.0,2246.765625,34009400,2026-02-16 06:57:36.103698+00:00
2700.0,2712.5,2675.0,2700.0,2226.1533203125,17832600,2026-02-16 06:57:36.103698+00:00
2700.0,2725.0,2700.0,2700.0,2226.1533203125,17803800,2026-02-16 06:57:36.103698+00:00
2675.0,2687.5,2650.0,2675.0,2205.540771484375,32731600,2026-02-16 06:57:36.103698+00:00
2675.0,2687.5,2625.0,2637.5,2174.621826171875,31792000,2026-02-16 06:57:36.103698+00:00
2625.0,2662.5,2612.5,2650.0,2184.92822265625,36439800,2026-02-16 06:57:36.103698+00:00
2625.0,2637.5,2562.5,2575.0,2123.090576171875,44196800,2026-02-16 06:57:36.103698+00:00
2550.0,2562.5,2512.5,2562.5,2112.7841796875,54314200,2026-02-16 06:57:36.103698+00:00
2562.5,2587.5,2525.0,2575.0,2123.090576171875,41978200,2026-02-16 06:57:36.103698+00:00
2587.5,2600.0,2550.0,2562.5,2112.7841796875,61940400,2026-02-16 06:57:36.103698+00:00
2562.5,2587.5,2537.5,2550.0,2102.478271484375,39455000,2026-02-16 06:57:36.103698+00:00
2550.0,2562.5,2512.5,2537.5,2092.171875,26683200,2026-02-16 06:57:36.103698+00:00
2537.5,2562.5,2525.0,2525.0,2081.865478515625,27900800,2026-02-16 06:57:36.103698+00:00
2512.5,2625.0,2512.5,2612.5,2154.009521484375,42313400,2026-02-16 06:57:36.103698+00:00
2612.5,2687.5,2600.0,2687.5,2215.84716796875,69114400,2026-02-16 06:57:36.103698+00:00
2687.5,2687.5,2662.5,2675.0,2205.540771484375,28026800,2026-02-16 06:57:36.103698+00:00
2675.0,2900.0,2675.0,2850.0,2349.828369140625,147876600,2026-02-16 06:57:36.103698+00:00
2837.5,2875.0,2812.5,2850.0,2349.828369140625,65757000,2026-02-16 06:57:36.103698+00:00
2875.0,3100.0,2850.0,3000.0,2473.50341796875,222205600,2026-02-16 06:57:36.103698+00:00
3000.0,3037.5,2950.0,2987.5,2463.197509765625,84459800,2026-02-16 06:57:36.103698+00:00
3025.0,3100.0,3012.5,3075.0,2535.341064453125,96927800,2026-02-16 06:57:36.103698+00:00
3075.0,3212.5,3075.0,3200.0,2638.40380859375,146990800,2026-02-16 06:57:36.103698+00:00
3200.0,3250.0,3162.5,3200.0,2638.40380859375,144795200,2026-02-16 06:57:36.103698+00:00
3250.0,3400.0,3200.0,3337.5,2751.772705078125,297783800,2026-02-16 06:57:36.103698+00:00
3337.5,3437.5,3337.5,3437.5,2834.22265625,156735200,2026-02-16 06:57:36.103698+00:00
3475.0,3487.5,3325.0,3375.0,2782.69140625,118737200,2026-02-16 06:57:36.103698+00:00
3437.5,3587.5,3412.5,3537.5,2916.673095703125,206314600,2026-02-16 06:57:36.103698+00:00
3575.0,3612.5,3512.5,3612.5,2978.510498046875,128186800,2026-02-16 06:57:36.103698+00:00
3675.0,3725.0,3625.0,3662.5,3019.735595703125,140777400,2026-02-16 06:57:36.103698+00:00
3662.5,3737.5,3562.5,3725.0,3071.266845703125,95312000,2026-02-16 06:57:36.103698+00:00
3737.5,3787.5,3675.0,3675.0,3030.0419921875,97000800,2026-02-16 06:57:36.103698+00:00
3675.0,3700.0,3600.0,3637.5,2999.123046875,52453800,2026-02-16 06:57:36.103698+00:00
3612.5,3625.0,3525.0,3537.5,2916.673095703125,95347600,2026-02-16 06:57:36.103698+00:00
3512.5,3537.5,3462.5,3525.0,2906.366943359375,78045400,2026-02-16 06:57:36.103698+00:00
3587.5,3587.5,3425.0,3500.0,2885.75439453125,118294800,2026-02-16 06:57:36.103698+00:00
3512.5,3512.5,3412.5,3425.0,2823.916748046875,69669000,2026-02-16 06:57:36.103698+00:00
3425.0,3475.0,3362.5,3400.0,2803.30419921875,60944600,2026-02-16 06:57:36.103698+00:00
3400.0,3525.0,3362.5,3512.5,2896.060302734375,93339800,2026-02-16 06:57:36.103698+00:00
3537.5,3562.5,3500.0,3500.0,2885.75439453125,54733000,2026-02-16 06:57:36.103698+00:00
3500.0,3512.5,3437.5,3475.0,2865.1416015625,32817000,2026-02-16 06:57:36.103698+00:00
3500.0,3562.5,3462.5,3525.0,2906.366943359375,49871600,2026-02-16 06:57:36.103698+00:00
3525.0,3537.5,3487.5,3525.0,2906.366943359375,24198600,2026-02-16 06:57:36.103698+00:00
3500.0,3537.5,3462.5,3537.5,2916.673095703125,25594600,2026-02-16 06:57:36.103698+00:00
3500.0,3562.5,3500.0,3512.5,2896.060302734375,31442200,2026-02-16 06:57:36.103698+00:00
3512.5,3525.0,3450.0,3450.0,2844.529052734375,46965800,2026-02-16 06:57:36.103698+00:00
3425.0,3462.5,3400.0,3400.0,2803.30419921875,49796800,2026-02-16 06:57:36.103698+00:00
3400.0,3475.0,3375.0,3437.5,2834.22265625,38494800,2026-02-16 06:57:36.103698+00:00
3475.0,3500.0,3450.0,3500.0,2885.75439453125,40673800,2026-02-16 06:57:36.103698+00:00
3500.0,3500.0,3450.0,3462.5,2854.835693359375,21636600,2026-02-16 06:57:36.103698+00:00
3475.0,3525.0,3462.5,3512.5,2896.060302734375,47973200,2026-02-16 06:57:36.103698+00:00
3512.5,3600.0,3500.0,3587.5,2957.89794921875,105224000,2026-02-16 06:57:36.103698+00:00
3587.5,3600.0,3500.0,3500.0,2885.75439453125,64255400,2026-02-16 06:57:36.103698+00:00
3537.5,3562.5,3512.5,3537.5,2916.673095703125,39856200,2026-02-16 06:57:36.103698+00:00
3537.5,3637.5,3525.0,3587.5,2957.89794921875,94781000,2026-02-16 06:57:36.103698+00:00
3562.5,3562.5,3425.0,3437.5,2834.22265625,136419000,2026-02-16 06:57:36.103698+00:00
3437.5,3512.5,3375.0,3475.0,2865.1416015625,110182000,2026-02-16 06:57:36.103698+00:00
3500.0,3500.0,3400.0,3400.0,2803.30419921875,103074800,2026-02-16 06:57:36.103698+00:00
3400.0,3450.0,3300.0,3325.0,2741.466552734375,102525600,2026-02-16 06:57:36.103698+00:00
3325.0,3437.5,3275.0,3412.5,2813.6103515625,80505200,2026-02-16 06:57:36.103698+00:00
3425.0,3437.5,3362.5,3362.5,2772.38525390625,25241800,2026-02-16 06:57:36.103698+00:00
3362.5,3462.5,3362.5,3425.0,2823.916748046875,53587600,2026-02-16 06:57:36.103698+00:00
3450.0,3525.0,3425.0,3525.0,2906.366943359375,52704600,2026-02-16 06:57:36.103698+00:00
3525.0,3537.5,3425.0,3425.0,2823.916748046875,69263600,2026-02-16 06:57:36.103698+00:00
3450.0,3450.0,3400.0,3412.5,2813.6103515625,22996000,2026-02-16 06:57:36.103698+00:00
3400.0,3425.0,3375.0,3387.5,2792.998046875,44792200,2026-02-16 06:57:36.103698+00:00
3425.0,3475.0,3400.0,3425.0,2823.916748046875,44218400,2026-02-16 06:57:36.103698+00:00
3425.0,3450.0,3387.5,3437.5,2834.22265625,28209200,2026-02-16 06:57:36.103698+00:00
3425.0,3487.5,3412.5,3437.5,2834.22265625,39056400,2026-02-16 06:57:36.103698+00:00
3462.5,3475.0,3375.0,3375.0,2782.69140625,44312200,2026-02-16 06:57:36.103698+00:00
3375.0,3425.0,3362.5,3375.0,2782.69140625,46617600,2026-02-16 06:57:36.103698+00:00
3375.0,3387.5,3325.0,3362.5,2772.38525390625,42364800,2026-02-16 06:57:36.103698+00:00
3362.5,3400.0,3337.5,3350.0,2762.0791015625,27763600,2026-02-16 06:57:36.103698+00:00
3375.0,3387.5,3300.0,3312.5,2731.160400390625,36773200,2026-02-16 06:57:36.103698+00:00
3312.5,3337.5,3312.5,3325.0,2741.466552734375,20865200,2026-02-16 06:57:36.103698+00:00
3325.0,3362.5,3287.5,3362.5,2772.38525390625,27466400,2026-02-16 06:57:36.103698+00:00
3362.5,3375.0,3337.5,3375.0,2782.69140625,21300600,2026-02-16 06:57:36.103698+00:00
3375.0,3387.5,3350.0,3350.0,2762.0791015625,29432600,2026-02-16 06:57:36.103698+00:00
3350.0,3375.0,3337.5,3362.5,2772.38525390625,16851800,2026-02-16 06:57:36.103698+00:00
3362.5,3387.5,3337.5,3375.0,2782.69140625,23619400,2026-02-16 06:57:36.103698+00:00
3375.0,3400.0,3350.0,3362.5,2772.38525390625,23056600,2026-02-16 06:57:36.103698+00:00
3400.0,3525.0,3387.5,3512.5,2896.060302734375,103142000,2026-02-16 06:57:36.103698+00:00
3512.5,3525.0,3425.0,3475.0,2865.1416015625,71824800,2026-02-16 06:57:36.103698+00:00
3475.0,3500.0,3412.5,3475.0,2865.1416015625,44384800,2026-02-16 06:57:36.103698+00:00
3500.0,3550.0,3462.5,3537.5,2916.673095703125,67311600,2026-02-16 06:57:36.103698+00:00
3537.5,3587.5,3512.5,3525.0,2906.366943359375,63924600,2026-02-16 06:57:36.103698+00:00
3525.0,3562.5,3487.5,3512.5,2896.060302734375,38404400,2026-02-16 06:57:36.103698+00:00
3525.0,3550.0,3487.5,3525.0,2906.366943359375,28322200,2026-02-16 06:57:36.103698+00:00
3525.0,3537.5,3500.0,3512.5,2896.060302734375,25598400,2026-02-16 06:57:36.103698+00:00
3512.5,3575.0,3487.5,3550.0,2926.979248046875,39342200,2026-02-16 06:57:36.103698+00:00
3562.5,3600.0,3525.0,3600.0,2968.20458984375,92592800,2026-02-16 06:57:36.103698+00:00
3600.0,3625.0,3462.5,3537.5,2916.673095703125,70206600,2026-02-16 06:57:36.103698+00:00
3512.5,3550.0,3475.0,3550.0,2926.979248046875,44159000,2026-02-16 06:57:36.103698+00:00
3550.0,3575.0,3487.5,3575.0,2947.591552734375,33241200,2026-02-16 06:57:36.103698+00:00
3562.5,3587.5,3525.0,3587.5,2957.89794921875,21681400,2026-02-16 06:57:36.103698+00:00
3562.5,3562.5,3512.5,3550.0,2926.979248046875,40845000,2026-02-16 06:57:36.103698+00:00
3550.0,3550.0,3387.5,3400.0,2803.30419921875,144670400,2026-02-16 06:57:36.103698+00:00
3437.5,3562.5,3425.0,3562.5,2937.285888671875,107417000,2026-02-16 06:57:36.103698+00:00
3550.0,3650.0,3525.0,3600.0,2968.20458984375,97516000,2026-02-16 06:57:36.103698+00:00
3600.0,3750.0,3600.0,3750.0,3091.879638671875,127578000,2026-02-16 06:57:36.103698+00:00
3750.0,3762.5,3662.5,3662.5,3019.735595703125,60466600,2026-02-16 06:57:36.103698+00:00
3662.5,3700.0,3650.0,3687.5,3040.34814453125,38728000,2026-02-16 06:57:36.103698+00:00
3662.5,3675.0,3612.5,3650.0,3009.42919921875,32303800,2026-02-16 06:57:36.103698+00:00
3637.5,3675.0,3612.5,3662.5,3019.735595703125,21974000,2026-02-16 06:57:36.103698+00:00
3662.5,3712.5,3662.5,3687.5,3040.34814453125,57166000,2026-02-16 06:57:36.103698+00:00
3712.5,3800.0,3700.0,3750.0,3091.879638671875,131125400,2026-02-16 06:57:36.103698+00:00
3762.5,3812.5,3712.5,3787.5,3122.79833984375,110157800,2026-02-16 06:57:36.103698+00:00
3825.0,3875.0,3787.5,3837.5,3164.0234375,142626800,2026-02-16 06:57:36.103698+00:00
3825.0,3887.5,3787.5,3850.0,3174.329833984375,70289600,2026-02-16 06:57:36.103698+00:00
3837.5,3850.0,3800.0,3850.0,3174.329833984375,72269600,2026-02-16 06:57:36.103698+00:00
3875.0,3975.0,3862.5,3962.5,3267.086181640625,136495000,2026-02-16 06:57:36.103698+00:00
3975.0,3987.5,3950.0,3975.0,3277.392333984375,93191200,2026-02-16 06:57:36.103698+00:00
3975.0,3975.0,3887.5,3950.0,3256.779541015625,41691800,2026-02-16 06:57:36.103698+00:00
3950.0,3987.5,3912.5,3987.5,3287.698486328125,39658800,2026-02-16 06:57:36.103698+00:00
3950.0,4000.0,3925.0,3950.0,3256.779541015625,49586600,2026-02-16 06:57:36.103698+00:00
3900.0,3925.0,3850.0,3875.0,3194.94189453125,62886200,2026-02-16 06:57:36.103698+00:00
3887.5,3962.5,3887.5,3962.5,3267.086181640625,71828400,2026-02-16 06:57:36.103698+00:00
3950.0,4000.0,3850.0,3912.5,3225.86083984375,166483000,2026-02-16 06:57:36.103698+00:00
3912.5,4000.0,3900.0,4000.0,3298.0048828125,94301200,2026-02-16 06:57:36.103698+00:00
4100.0,4100.0,3962.5,3962.5,3267.086181640625,74543000,2026-02-16 06:57:36.103698+00:00
3925.0,3950.0,3875.0,3887.5,3205.24853515625,79796000,2026-02-16 06:57:36.103698+00:00
3925.0,3962.5,3900.0,3950.0,3256.779541015625,60579000,2026-02-16 06:57:36.103698+00:00
3900.0,3950.0,3850.0,3862.5,3184.635986328125,76482800,2026-02-16 06:57:36.103698+00:00
3850.0,3912.5,3762.5,3800.0,3133.1044921875,86761000,2026-02-16 06:57:36.103698+00:00
3775.0,3950.0,3775.0,3887.5,3205.24853515625,78102800,2026-02-16 06:57:36.103698+00:00
3925.0,3950.0,3862.5,3887.5,3205.24853515625,38764200,2026-02-16 06:57:36.103698+00:00
3925.0,3987.5,3887.5,3975.0,3277.392333984375,61069000,2026-02-16 06:57:36.103698+00:00
3987.5,4100.0,3900.0,4050.0,3339.229736328125,107659400,2026-02-16 06:57:36.103698+00:00
4050.0,4100.0,4012.5,4037.5,3328.923828125,67142400,2026-02-16 06:57:36.103698+00:00
4050.0,4200.0,4050.0,4175.0,3442.292724609375,129432200,2026-02-16 06:57:36.103698+00:00
4225.0,4250.0,4100.0,4112.5,3390.76123046875,63973200,2026-02-16 06:57:36.103698+00:00
4125.0,4175.0,4050.0,4150.0,3421.679931640625,117918600,2026-02-16 06:57:36.103698+00:00
4162.5,4175.0,4025.0,4037.5,3328.923828125,60900600,2026-02-16 06:57:36.103698+00:00
4037.5,4050.0,4000.0,4012.5,3308.310791015625,44859000,2026-02-16 06:57:36.103698+00:00
4000.0,4037.5,3987.5,4037.5,3328.923828125,71597200,2026-02-16 06:57:36.103698+00:00
4000.0,4125.0,3975.0,4112.5,3453.325927734375,91401400,2026-02-16 06:57:36.103698+00:00
