Date,open,high,low,close,adjclose,volume,ingested_at_utc,MA50,MA200,daily_return,volatility_20d,volume_ma20,price_change,running_max,drawdown
2022-12-28,4662.5,4675.0,4575.0,4612.5,3873.182861328125,26057600,2026-02-16 06:57:36.103698+00:00,3933.2228466796873,3634.3213122558595,-0.008064631599047578,0.01461722520943731,50808820.0,-31.48974609375,4156.58740234375,-0.06818202375723494
2022-12-29,4612.5,4625.0,4575.0,4612.5,3873.182861328125,22647000,2026-02-16 06:57:36.103698+00:00,3935.112197265625,3637.660983886719,0.0,0.01408501973062071,48939010.0,0.0,4156.58740234375,-0.06818202375723494
2022-12-30,4612.5,4650.0,4612.5,4612.5,3873.182861328125,30472400,2026-02-16 06:57:36.103698+00:00,3937.0015478515625,3641.0006555175783,0.0,0.0139860730760099,46718200.0,0.0,4156.58740234375,-0.06818202375723494
2023-01-02,4612.5,4612.5,4550.0,4612.5,3873.182861328125,13398400,2026-02-16 06:57:36.103698+00:00,3935.95189453125,3643.979608154297,0.0,0.0139860730760099,45070580.0,0.0,4156.58740234375,-0.06818202375723494
2023-01-03,4600.0,4650.0,4575.0,4637.5,3894.176025390625,26463000,2026-02-16 06:57:36.103698+00:00,3934.6923193359376,3646.7543395996095,0.005420132437357061,0.013436170190775813,42345700.0,20.9931640625,4156.58740234375,-0.06313144691848911
2023-01-04,4637.5,4650.0,4575.0,4587.5,3852.1904296875,48118400,2026-02-16 06:57:36.103698+00:00,3934.272470703125,3649.370672607422,-0.010781637868800042,0.013576562707781509,41003260.0,-41.985595703125,4156.58740234375,-0.07323242438848068
2023-01-05,4575.0,4575.0,4412.5,4500.0,3778.71533203125,91135000,2026-02-16 06:57:36.103698+00:00,3931.333466796875,3651.0527856445315,-0.01907358916890578,0.01411375106781244,42545130.0,-73.47509765625,4156.58740234375,-0.09090920838075763
2023-01-06,4487.5,4525.0,4437.5,4450.0,3736.729736328125,47075000,2026-02-16 06:57:36.103698+00:00,3927.764677734375,3652.782628173828,-0.011111076652751128,0.014108239618076855,41977400.0,-41.985595703125,4156.58740234375,-0.1010101858507492
2023-01-09,4475.0,4525.0,4437.5,4500.0,3778.71533203125,38714400,2026-02-16 06:57:36.103698+00:00,3924.4058251953124,3654.5678051757814,0.01123591981912564,0.014484949572267656,42078620.0,41.985595703125,4156.58740234375,-0.09090920838075763
2023-01-10,4500.0,4500.0,4325.0,4362.5,3663.25439453125,66338200,2026-02-16 06:57:36.103698+00:00,3918.73775390625,3656.2394580078126,-0.030555606166271843,0.015241781654188208,43172650.0,-115.4609375,4156.58740234375,-0.11868702857885949
2023-01-11,4362.5,4362.5,4212.5,4250.0,3568.78662109375,97985200,2026-02-16 06:57:36.103698+00:00,3912.4398876953123,3657.541837158203,-0.025787936971706893,0.015855860823646376,45506240.0,-94.4677734375,4156.58740234375,-0.14141427193821554
2023-01-12,4337.5,4375.0,4250.0,4300.0,3610.7724609375,74713600,2026-02-16 06:57:36.103698+00:00,3906.561884765625,3658.9510803222656,0.01176473807528522,0.016322760229638293,46965620.0,41.98583984375,4156.58740234375,-0.13131323573239062
2023-01-13,4337.5,4337.5,4287.5,4337.5,3642.26171875,31492000,2026-02-16 06:57:36.103698+00:00,3901.5235986328125,3659.8957592773436,0.008720920011759503,0.013932667287166774,43201150.0,31.4892578125,4156.58740234375,-0.1237374879459386
2023-01-16,4350.0,4400.0,4337.5,4387.5,3684.24755859375,27930400,2026-02-16 06:57:36.103698+00:00,3897.325029296875,3661.0503674316406,0.011527408815135587,0.01220214548131357,41570180.0,41.98583984375,4156.58740234375,-0.11363645174011368
2023-01-17,4387.5,4487.5,4375.0,4462.5,3747.22607421875,58844000,2026-02-16 06:57:36.103698+00:00,3894.5959521484374,3661.9425646972654,0.01709399670445566,0.012987137656103192,42612590.0,62.978515625,4156.58740234375,-0.09848495616720963
2023-01-18,4475.0,4512.5,4400.0,4437.5,3726.233154296875,42102800,2026-02-16 06:57:36.103698+00:00,3891.0271630859374,3662.9922082519533,-0.005602256043826137,0.012876817747039283,42670900.0,-20.992919921875,4156.58740234375,-0.10353547427012211
2023-01-19,4450.0,4487.5,4412.5,4475.0,3757.72265625,34502200,2026-02-16 06:57:36.103698+00:00,3888.298095703125,3664.14681640625,0.008450759962997267,0.01289566939726575,42889060.0,31.489501953125,4156.58740234375,-0.09595966774783674
2023-01-20,4500.0,4550.0,4450.0,4512.5,3789.211669921875,36841800,2026-02-16 06:57:36.103698+00:00,3885.988876953125,3665.7737622070313,0.008379813134825387,0.012966224565189585,43206550.0,31.489013671875,4156.58740234375,-0.08838397869721808
2023-01-24,4537.5,4575.0,4487.5,4525.0,3799.708251953125,28496000,2026-02-16 06:57:36.103698+00:00,3885.5690234375,3667.5581567382815,0.002770122903022365,0.012998444512649143,43686880.0,10.49658203125,4156.58740234375,-0.08585869027784516
2023-01-25,4600.0,4625.0,4525.0,4537.5,3810.204833984375,72962200,2026-02-16 06:57:36.103698+00:00,3885.1491650390626,3668.9226928710937,0.0027624705201654276,0.013027491687521823,45814480.0,10.49658203125,4156.58740234375,-0.08333340185847225
2023-01-26,4562.5,4762.5,4537.5,4737.5,3978.147705078125,77131800,2026-02-16 06:57:36.103698+00:00,3888.2981005859374,3671.2319091796876,0.04407712404220798,0.016360346749540747,48368190.0,167.94287109375,4156.58740234375,-0.04292937450683926
2023-01-27,4800.0,4800.0,4737.5,4775.0,4009.636962890625,89603000,2026-02-16 06:57:36.103698+00:00,3890.6073193359375,3674.1709106445314,0.007915557728614298,0.016418692044456642,51715990.0,31.4892578125,4156.58740234375,-0.03535362672038724
2023-01-30,4775.0,4775.0,4625.0,4650.0,3904.672607421875,63021600,2026-02-16 06:57:36.103698+00:00,3891.4470361328126,3676.2701977539064,-0.02617801971604905,0.01757737779951023,53343450.0,-104.96435546875,4156.58740234375,-0.0606061584991162
2023-01-31,4600.0,4650.0,4537.5,4575.0,3841.69384765625,139348400,2026-02-16 06:57:36.103698+00:00,3891.2371044921874,3677.7921789550783,-0.016129075622349776,0.017969635535364733,59640950.0,-62.978759765625,4156.58740234375,-0.0757577128078536
2023-02-01,4600.0,4625.0,4537.5,4562.5,3831.19775390625,58539000,2026-02-16 06:57:36.103698+00:00,3890.1874609375,3679.3141625976564,-0.0027321525780622524,0.017926537521314678,61244750.0,-10.49609375,4156.58740234375,-0.07828288375555979
2023-02-02,4587.5,4600.0,4525.0,4550.0,3820.700927734375,47100600,2026-02-16 06:57:36.103698+00:00,3888.927880859375,3680.731179199219,-0.0027398288593097897,0.01777718975737186,61193860.0,-10.496826171875,4156.58740234375,-0.08080823091076605
2023-02-03,4600.0,4662.5,4575.0,4650.0,3904.672607421875,42774000,2026-02-16 06:57:36.103698+00:00,3889.1378125,3682.5155725097657,0.021978082366497675,0.017860429928587964,58775810.0,83.9716796875,4156.58740234375,-0.0606061584991162
2023-02-06,4650.0,4675.0,4575.0,4675.0,3925.66552734375,38504200,2026-02-16 06:57:36.103698+00:00,3889.5576708984377,3684.509895019531,0.0053763585407833325,0.01761229992647399,58347270.0,20.992919921875,4156.58740234375,-0.05555564039620374
2023-02-07,4675.0,4700.0,4625.0,4687.5,3936.162109375,38887200,2026-02-16 06:57:36.103698+00:00,3890.397392578125,3686.504217529297,0.002673835037177108,0.017495429654343978,58355910.0,10.49658203125,4156.58740234375,-0.05303035197683083
2023-02-08,4687.5,4750.0,4687.5,4737.5,3978.147705078125,34054800,2026-02-16 06:57:36.103698+00:00,3891.2371044921874,3688.7609509277345,0.010666632759642969,0.01577884145837975,56741740.0,41.985595703125,4156.58740234375,-0.04292937450683926
2023-02-09,4725.0,4775.0,4712.5,4775.0,4009.636962890625,56866600,2026-02-16 06:57:36.103698+00:00,3888.298095703125,3689.9680419921874,0.007915557728614298,0.014113945853522268,54685810.0,31.4892578125,4156.58740234375,-0.03535362672038724
2023-02-10,4762.5,4762.5,4712.5,4762.5,3999.14013671875,24979400,2026-02-16 06:57:36.103698+00:00,3886.82859375,3690.2829321289064,-0.0026178993931429417,0.014167564274352144,52199100.0,-10.496826171875,4156.58740234375,-0.03787897387559351
2023-02-13,4787.5,4787.5,4725.0,4750.0,3988.644287109375,30348000,2026-02-16 06:57:36.103698+00:00,3884.72931640625,3690.5978259277344,-0.0026245265858542144,0.014246733863502122,52141900.0,-10.495849609375,4156.58740234375,-0.040404086087466345
2023-02-14,4750.0,4775.0,4700.0,4725.0,3967.65087890625,48802600,2026-02-16 06:57:36.103698+00:00,3882.2101708984374,3690.4928588867188,-0.005263294165130827,0.014314580057760524,53185510.0,-20.993408203125,4156.58740234375,-0.045454721662045526
2023-02-15,4725.0,4737.5,4637.5,4712.5,3957.15478515625,38279800,2026-02-16 06:57:36.103698+00:00,3881.16052734375,3690.1254833984376,-0.0026454176716509403,0.014027997720767061,52157300.0,-10.49609375,4156.58740234375,-0.047979892609751724
2023-02-16,4725.0,4725.0,4650.0,4675.0,3925.66552734375,38386000,2026-02-16 06:57:36.103698+00:00,3879.9009521484377,3689.915556640625,-0.007957550190005214,0.014112072981756747,51971460.0,-31.4892578125,4156.58740234375,-0.05555564039620374
2023-02-17,4675.0,4687.5,4625.0,4637.5,3894.176025390625,27312200,2026-02-16 06:57:36.103698+00:00,3878.0115869140627,3690.0205224609376,-0.008021442920643329,0.0142391274991843,51611960.0,-31.489501953125,4156.58740234375,-0.06313144691848911
2023-02-20,4637.5,4662.5,4562.5,4575.0,3841.69384765625,64976600,2026-02-16 06:57:36.103698+00:00,3874.652724609375,3690.7027893066406,-0.013477094356337038,0.014549412568281605,53018700.0,-52.482177734375,4156.58740234375,-0.0757577128078536
2023-02-21,4575.0,4600.0,4525.0,4525.0,3799.708251953125,72588200,2026-02-16 06:57:36.103698+00:00,3870.6640869140624,3691.017681884766,-0.010928928063525856,0.014771919735811581,55223310.0,-41.985595703125,4156.58740234375,-0.08585869027784516
2023-02-22,4500.0,4525.0,4400.0,4425.0,3715.73681640625,92300400,2026-02-16 06:57:36.103698+00:00,3863.946376953125,3691.175128173828,-0.022099442898994126,0.015561302704669834,56190220.0,-83.971435546875,4156.58740234375,-0.10606070395366166
2023-02-23,4425.0,4500.0,4400.0,4475.0,3757.72265625,52724200,2026-02-16 06:57:36.103698+00:00,3859.11802734375,3692.7495947265625,0.01129946546762084,0.0118262067798545,54969840.0,41.98583984375,4156.58740234375,-0.09595966774783674
2023-02-24,4500.0,4562.5,4450.0,4450.0,3736.729736328125,53277000,2026-02-16 06:57:36.103698+00:00,3854.28966796875,3694.114130859375,-0.005586607060251936,0.011566069794480592,53153540.0,-20.992919921875,4156.58740234375,-0.1010101858507492
2023-02-27,4450.0,4500.0,4425.0,4475.0,3757.72265625,48120000,2026-02-16 06:57:36.103698+00:00,3847.152099609375,3695.1637744140626,0.005617992577248376,0.010405242047802493,52408460.0,20.992919921875,4156.58740234375,-0.09595966774783674
2023-02-28,4500.0,4500.0,4387.5,4387.5,3684.24755859375,108313400,2026-02-16 06:57:36.103698+00:00,3841.693955078125,3695.2162573242185,-0.019553092225697677,0.010676911477165308,50856710.0,-73.47509765625,4156.58740234375,-0.11363645174011368
2023-03-01,4387.5,4487.5,4387.5,4475.0,3757.72265625,48204200,2026-02-16 06:57:36.103698+00:00,3837.495390625,3695.7935620117187,0.01994304033258154,0.011749168467209924,50339970.0,73.47509765625,4156.58740234375,-0.09595966774783674
2023-03-02,4475.0,4475.0,4437.5,4437.5,3726.233154296875,49577200,2026-02-16 06:57:36.103698+00:00,3833.5067431640623,3696.0034899902344,-0.008379943075562113,0.011862735463810267,50463800.0,-31.489501953125,4156.58740234375,-0.10353547427012211
2023-03-03,4437.5,4450.0,4375.0,4375.0,3673.7509765625,54989400,2026-02-16 06:57:36.103698+00:00,3827.8386669921874,3695.793560791016,-0.014084512579105701,0.010854699627649837,51074570.0,-52.482177734375,4156.58740234375,-0.11616174015948658
2023-03-06,4400.0,4437.5,4375.0,4400.0,3694.743896484375,42464200,2026-02-16 06:57:36.103698+00:00,3823.4301611328124,3695.2162561035157,0.005714301283838763,0.010868658407339618,51272570.0,20.992919921875,4156.58740234375,-0.11111122205657412
2023-03-07,4400.0,4462.5,4400.0,4450.0,3736.729736328125,45285800,2026-02-16 06:57:36.103698+00:00,3819.8613720703124,3695.1637744140626,0.011363667149893786,0.011272370071169114,51592500.0,41.98583984375,4156.58740234375,-0.1010101858507492
2023-03-08,4425.0,4437.5,4400.0,4437.5,3726.233154296875,33221200,2026-02-16 06:57:36.103698+00:00,3816.2925830078125,3694.4815063476562,-0.002809028956309856,0.010835970300092366,51550820.0,-10.49658203125,4156.58740234375,-0.10353547427012211
2023-03-09,4500.0,4612.5,4500.0,4575.0,3841.69384765625,112172600,2026-02-16 06:57:36.103698+00:00,3815.662802734375,3694.3765417480467,0.030985901466265675,0.013078516533953175,54316120.0,115.460693359375,4156.58740234375,-0.0757577128078536
2023-03-10,4550.0,4562.5,4500.0,4512.5,3789.211669921875,72647400,2026-02-16 06:57:36.103698+00:00,3813.98337890625,3694.0616479492187,-0.01366120774209878,0.013334101139037017,56699520.0,-52.482177734375,4156.58740234375,-0.08838397869721808
2023-03-13,4512.5,4525.0,4437.5,4500.0,3778.71533203125,87385200,2026-02-16 06:57:36.103698+00:00,3812.0940283203126,3694.376540527344,-0.00277005847256917,0.01333415011998882,59551380.0,-10.496337890625,4156.58740234375,-0.09090920838075763
2023-03-14,4450.0,4450.0,4375.0,4387.5,3684.24755859375,124869200,2026-02-16 06:57:36.103698+00:00,3808.315322265625,3694.0091650390623,-0.024999970925758785,0.014239977296455176,63354710.0,-94.4677734375,4156.58740234375,-0.11363645174011368
2023-03-15,4450.0,4462.5,4387.5,4400.0,3694.743896484375,97799600,2026-02-16 06:57:36.103698+00:00,3804.3266796875,3693.7992358398437,0.0028489773620510306,0.014312229239565457,66330700.0,10.496337890625,4156.58740234375,-0.11111122205657412
2023-03-16,4437.5,4550.0,4412.5,4475.0,3757.72265625,109964600,2026-02-16 06:57:36.103698+00:00,3802.43732421875,3693.9042004394532,0.01704550072484068,0.01496370382764517,69909630.0,62.978759765625,4156.58740234375,-0.09595966774783674
2023-03-17,4500.0,4575.0,4487.5,4512.5,3789.211669921875,151227200,2026-02-16 06:57:36.103698+00:00,3802.6472509765626,3693.9566821289063,0.008379813134825387,0.01506986390715386,76105380.0,31.489013671875,4156.58740234375,-0.08838397869721808
2023-03-20,4512.5,4562.5,4487.5,4500.0,3778.71533203125,32195200,2026-02-16 06:57:36.103698+00:00,3803.486962890625,3694.6389501953126,-0.00277005847256917,0.014800700188009558,74466310.0,-10.496337890625,4156.58740234375,-0.09090920838075763
2023-03-21,4525.0,4625.0,4487.5,4612.5,3873.182861328125,49801400,2026-02-16 06:57:36.103698+00:00,3805.3763134765627,3696.580788574219,0.024999906316333753,0.015652576515314195,73326970.0,94.467529296875,4156.58740234375,-0.06818202375723494
2023-03-24,4637.5,4862.5,4625.0,4812.5,4041.1259765625,161637200,2026-02-16 06:57:36.103698+00:00,3812.9337451171873,3699.4673059082033,0.04336049219653604,0.017308224840470624,76793810.0,167.943115234375,4156.58740234375,-0.027777937669768583
2023-03-27,4837.5,4875.0,4750.0,4750.0,3988.644287109375,99699200,2026-02-16 06:57:36.103698+00:00,3821.3308984375,3702.0389318847656,-0.012986897651175777,0.01764349481280485,79142560.0,-52.481689453125,4156.58740234375,-0.040404086087466345
2023-03-28,4600.0,4600.0,4500.0,4512.5,3952.634521484375,77714200,2026-02-16 06:57:36.103698+00:00,3828.1681396484373,3704.430509033203,-0.009028071453094366,0.017749473807699787,80364420.0,-36.009765625,4156.58740234375,-0.04906738656436607
2023-03-29,4525.0,4625.0,4512.5,4600.0,4029.278564453125,67383200,2026-02-16 06:57:36.103698+00:00,3835.9084765625,3707.2577893066405,0.019390622267794866,0.018121266475974,81327580.0,76.64404296875,4156.58740234375,-0.030628211455108613
2023-03-30,4650.0,4700.0,4625.0,4675.0,4094.973388671875,67522400,2026-02-16 06:57:36.103698+00:00,3844.1229931640623,3710.5709912109373,0.016304363961906043,0.017466848800818273,79288030.0,65.69482421875,4156.58740234375,-0.014823221000268892
2023-03-31,4675.0,4687.5,4612.5,4675.0,4094.973388671875,54065000,2026-02-16 06:57:36.103698+00:00,3851.077939453125,3713.989156494141,0.0,0.01716205716838051,79581070.0,0.0,4156.58740234375,-0.014823221000268892
2023-04-03,4675.0,4700.0,4637.5,4675.0,4094.973388671875,29520600,2026-02-16 06:57:36.103698+00:00,3858.452744140625,3716.7250537109376,0.0,0.01693323176960489,78578240.0,0.0,4156.58740234375,-0.014823221000268892
2023-04-04,4675.0,4687.5,4600.0,4675.0,4094.973388671875,46922000,2026-02-16 06:57:36.103698+00:00,3865.1977587890624,3720.0907373046875,0.0,0.016387801706001404,78174870.0,0.0,4156.58740234375,-0.014823221000268892
2023-04-05,4675.0,4725.0,4637.5,4662.5,4084.024169921875,50698800,2026-02-16 06:57:36.103698+00:00,3871.0940087890626,3723.4016748046874,-0.0026738192683471995,0.016490884124351252,78586600.0,-10.94921875,4156.58740234375,-0.017457405654686634
2023-04-06,4662.5,4687.5,4662.5,4687.5,4105.92236328125,46209000,2026-02-16 06:57:36.103698+00:00,3877.218291015625,3726.8221032714846,0.0053619157106492565,0.016426323864228515,78632760.0,21.898193359375,4156.58740234375,-0.01218909508168451
2023-04-10,4675.0,4687.5,4625.0,4662.5,4084.024169921875,37676400,2026-02-16 06:57:36.103698+00:00,3882.694677734375,3730.342969970703,-0.005333318904226725,0.0164978043165206,78855520.0,-21.898193359375,4156.58740234375,-0.017457405654686634
2023-04-11,4650.0,4700.0,4650.0,4687.5,4105.92236328125,29357800,2026-02-16 06:57:36.103698+00:00,3885.2501708984373,3733.9208447265623,0.0053619157106492565,0.015302557478863924,74714780.0,21.898193359375,4156.58740234375,-0.01218909508168451
2023-04-12,4700.0,4700.0,4675.0,4675.0,4094.973388671875,46097000,2026-02-16 06:57:36.103698+00:00,3886.9568994140627,3737.5489392089844,-0.002666629721811198,0.01484651213140419,73387260.0,-10.948974609375,4156.58740234375,-0.014823221000268892
2023-04-13,4725.0,4725.0,4675.0,4687.5,4105.92236328125,39924200,2026-02-16 06:57:36.103698+00:00,3890.98189453125,3741.5991540527343,0.0026737596487595994,0.014765711401224322,71014210.0,10.948974609375,4156.58740234375,-0.01218909508168451
2023-04-14,4712.5,4750.0,4687.5,4700.0,4116.87158203125,64999800,2026-02-16 06:57:36.103698+00:00,3896.48544921875,3745.7041149902343,0.002666689182415416,0.013079573163854196,68020740.0,10.94921875,4156.58740234375,-0.009554910427266772
2023-04-17,4712.5,4725.0,4687.5,4725.0,4138.76953125,28538400,2026-02-16 06:57:36.103698+00:00,3902.636884765625,3750.3384216308596,0.005319075123529915,0.013063416533569926,64557680.0,21.89794921875,4156.58740234375,-0.004286658590098007
2023-04-18,4725.0,4787.5,4700.0,4737.5,4149.71923828125,57641400,2026-02-16 06:57:36.103698+00:00,3909.2172509765624,3754.817548828125,0.00264564309478299,0.012803512358813784,61941520.0,10.94970703125,4156.58740234375,-0.0016523564640135535
2023-04-26,4775.0,4787.5,4712.5,4787.5,4193.51513671875,93228000,2026-02-16 06:57:36.103698+00:00,3914.9941015625,3759.725583496094,0.010553942549530015,0.01284243963059319,59041560.0,43.7958984375,4193.51513671875,0.0
2023-04-27,4775.0,4800.0,4737.5,4750.0,4160.66796875,26137000,2026-02-16 06:57:36.103698+00:00,3919.694150390625,3764.574346923828,-0.007832848314088037,0.013055092134460109,58738650.0,-32.84716796875,4193.51513671875,-0.007832848314088007
2023-04-28,4787.5,4787.5,4712.5,4712.5,4127.82080078125,46132800,2026-02-16 06:57:36.103698+00:00,3923.52732421875,3769.2588745117187,-0.007894686193529288,0.012448318941982933,58555220.0,-32.84716796875,4193.51513671875,-0.015665696628176014
2023-05-02,4725.0,4775.0,4712.5,4775.0,4182.56640625,28908400,2026-02-16 06:57:36.103698+00:00,3927.6156982421876,3774.4270593261717,0.013262592566612552,0.008556398379471435,51918780.0,54.74560546875,4193.51513671875,-0.0026108718132151357
2023-05-03,4775.0,4775.0,4700.0,4737.5,4149.71923828125,30178200,2026-02-16 06:57:36.103698+00:00,3930.41734375,3779.535972900391,-0.007853352410535974,0.008158605043003786,48442730.0,-32.84716796875,4193.51513671875,-0.010443720127303142
2023-05-04,4700.0,4712.5,4637.5,4650.0,4073.0751953125,44453400,2026-02-16 06:57:36.103698+00:00,3931.896044921875,3784.734005126953,-0.0184696936269102,0.009055007551448226,46779690.0,-76.64404296875,4193.51513671875,-0.028720521443136894
2023-05-05,4650.0,4662.5,4575.0,4625.0,4051.1767578125,54129200,2026-02-16 06:57:36.103698+00:00,3933.1466943359374,3789.7175817871093,-0.005376389202242482,0.008131911170583235,46116990.0,-21.8984375,4193.51513671875,-0.03394249794400977
2023-05-08,4637.5,4650.0,4575.0,4575.0,4007.380126953125,33599400,2026-02-16 06:57:36.103698+00:00,3933.941279296875,3794.482175292969,-0.010810841757253664,0.007564161776389209,44420840.0,-43.796630859375,4193.51513671875,-0.044386392727144855
2023-05-09,4562.5,4587.5,4525.0,4562.5,3996.43115234375,36728200,2026-02-16 06:57:36.103698+00:00,3934.726806640625,3799.087059326172,-0.0027322026517359044,0.0075688083548937895,43554000.0,-10.948974609375,4193.51513671875,-0.046997322758970644
2023-05-10,4612.5,4637.5,4587.5,4600.0,4029.278564453125,35383600,2026-02-16 06:57:36.103698+00:00,3936.7990673828126,3803.908662109375,0.008219186283269675,0.007854558964750598,43847150.0,32.847412109375,4193.51513671875,-0.03916441622627199
2023-05-11,4575.0,4575.0,4525.0,4575.0,4007.380126953125,38690600,2026-02-16 06:57:36.103698+00:00,3939.0631494140625,3807.8335400390624,-0.005434828381733481,0.007919932790504833,43435580.0,-21.8984375,4193.51513671875,-0.044386392727144855
2023-05-12,4562.5,4575.0,4487.5,4500.0,3941.685546875,50498800,2026-02-16 06:57:36.103698+00:00,3941.0629833984376,3811.324981689453,-0.016393398678670845,0.0086302224966305,43425580.0,-65.694580078125,4193.51513671875,-0.06005214757393152
2023-05-15,4500.0,4512.5,4425.0,4450.0,3897.888916015625,78164000,2026-02-16 06:57:36.103698+00:00,3943.0265966796874,3814.649921875,-0.011111142768376658,0.008702863077082146,45023330.0,-43.796630859375,4193.51513671875,-0.07049604235706662
2023-05-16,4475.0,4487.5,4350.0,4375.0,3832.194091796875,101617400,2026-02-16 06:57:36.103698+00:00,3945.3557421875,3817.856315917969,-0.01685394982623123,0.009259528875392947,48220380.0,-65.69482421875,4193.51513671875,-0.08616185542246393
2023-05-17,4362.5,4412.5,4325.0,4375.0,3832.194091796875,101667400,2026-02-16 06:57:36.103698+00:00,3946.8451708984376,3820.905263671875,0.0,0.009076334768202104,51835860.0,0.0,4193.51513671875,-0.08616185542246393
2023-05-19,4400.0,4450.0,4375.0,4412.5,3865.041748046875,96444800,2026-02-16 06:57:36.103698+00:00,3949.4114111328126,3823.9085205078127,0.008571501198311626,0.009464008100104936,54353250.0,32.84765625,4193.51513671875,-0.07832889067115462
2023-05-22,4412.5,4437.5,4387.5,4425.0,3875.990966796875,88480000,2026-02-16 06:57:36.103698+00:00,3951.77677734375,3826.8615600585936,0.0028328849890257857,0.009468955259160432,56781040.0,10.94921875,4193.51513671875,-0.07571790242071819
2023-05-23,4412.5,4500.0,4412.5,4475.0,3919.787353515625,107289400,2026-02-16 06:57:36.103698+00:00,3956.4875732421874,3829.981099853516,0.011299403712218492,0.009918989480991111,58895520.0,43.79638671875,4193.51513671875,-0.06527406585619375
2023-05-24,4450.0,4475.0,4400.0,4412.5,3865.041748046875,133024800,2026-02-16 06:57:36.103698+00:00,3958.633955078125,3832.616982421875,-0.013966473313826389,0.010065128109922742,64119840.0,-54.74560546875,4193.51513671875,-0.07832889067115462
2023-05-25,4412.5,4512.5,4400.0,4500.0,3941.685546875,74127200,2026-02-16 06:57:36.103698+00:00,3962.9430029296873,3835.373673095703,0.01983000542409541,0.011267142114557777,64944130.0,76.643798828125,4193.51513671875,-0.06005214757393152
2023-05-26,4500.0,4537.5,4475.0,4475.0,3919.787353515625,43538600,2026-02-16 06:57:36.103698+00:00,3967.86373046875,3837.915908203125,-0.005555540415124183,0.010852402733437315,62459660.0,-21.898193359375,4193.51513671875,-0.06527406585619375
2023-05-29,4500.0,4525.0,4475.0,4525.0,3963.583984375,27492000,2026-02-16 06:57:36.103698+00:00,3973.2405322265627,3840.9395385742187,0.011173216021551413,0.011260309273525577,62527410.0,43.796630859375,4193.51513671875,-0.05483017107305865
2023-05-30,4512.5,4550.0,4487.5,4512.5,3952.634521484375,41695200,2026-02-16 06:57:36.103698+00:00,3977.5586279296876,3843.3835986328127,-0.0027625156761631464,0.0111858504117157,62305530.0,-10.949462890625,4193.51513671875,-0.05744121754210574
2023-05-31,4550.0,4562.5,4512.5,4525.0,3963.583984375,278133800,2026-02-16 06:57:36.103698+00:00,3982.30564453125,3845.8824060058596,0.0027701683095437968,0.010660819717913337,74766800.0,10.949462890625,4193.51513671875,-0.05483017107305865
2023-06-05,4525.0,4562.5,4500.0,4500.0,3941.685546875,53155600,2026-02-16 06:57:36.103698+00:00,3984.305478515625,3847.8518640136717,-0.005524908160474684,0.010613397798905378,75915670.0,-21.8984375,4193.51513671875,-0.06005214757393152
2023-06-06,4500.0,4625.0,4462.5,4600.0,4029.278564453125,82211400,2026-02-16 06:57:36.103698+00:00,3989.10681640625,3850.2068054199217,0.022222223598625135,0.011273649257835803,77803570.0,87.593017578125,4193.51513671875,-0.03916441622627199
2023-06-07,4612.5,4625.0,4537.5,4575.0,4007.380126953125,62411600,2026-02-16 06:57:36.103698+00:00,3993.6801123046876,3852.3472900390625,-0.005434828381733481,0.011274992564953483,78217690.0,-21.8984375,4193.51513671875,-0.044386392727144855
2023-06-08,4575.0,4600.0,4537.5,4600.0,4029.278564453125,34322400,2026-02-16 06:57:36.103698+00:00,4000.580732421875,3854.597266845703,0.005464527148975495,0.011075937390711891,78253840.0,21.8984375,4193.51513671875,-0.03916441622627199
2023-06-09,4600.0,4612.5,4575.0,4612.5,4040.2275390625,35863800,2026-02-16 06:57:36.103698+00:00,4007.4904052734373,3856.8495068359375,0.0027173535992195408,0.01106364748585363,78210620.0,10.948974609375,4193.51513671875,-0.0365534861944462
2023-06-12,4625.0,4650.0,4587.5,4650.0,4073.0751953125,34347200,2026-02-16 06:57:36.103698+00:00,4013.7974560546877,3859.213502197266,0.00813015008001794,0.01106043908491446,78158800.0,32.84765625,4193.51513671875,-0.028720521443136894
2023-06-13,4650.0,4650.0,4550.0,4562.5,3996.43115234375,40190000,2026-02-16 06:57:36.103698+00:00,4017.941845703125,3861.0368310546874,-0.0188172423276044,0.011823156674140904,78233770.0,-76.64404296875,4193.51513671875,-0.046997322758970644
2023-06-14,4550.0,4550.0,4475.0,4487.5,3930.736328125,91447800,2026-02-16 06:57:36.103698+00:00,4020.982265625,3862.8465795898437,-0.016438372566539128,0.011826428427097203,80281220.0,-65.69482421875,4193.51513671875,-0.06266313582436796
2023-06-15,4487.5,4550.0,4475.0,4550.0,3985.48193359375,35271200,2026-02-16 06:57:36.103698+00:00,4023.2282470703126,3865.349913330078,0.013927570027284064,0.01192131242609263,78136580.0,54.74560546875,4193.51513671875,-0.04960831100940708
2023-06-16,4537.5,4537.5,4475.0,4512.5,3952.634521484375,53221000,2026-02-16 06:57:36.103698+00:00,4021.45841796875,3867.6890100097658,-0.008241766656248761,0.011378850959000649,75716760.0,-32.847412109375,4193.51513671875,-0.05744121754210574
2023-06-19,4512.5,4525.0,4475.0,4525.0,3963.583984375,28209000,2026-02-16 06:57:36.103698+00:00,4020.9572119140626,3870.082854003906,0.0027701683095437968,0.01137508279887126,72043840.0,10.949462890625,4193.51513671875,-0.05483017107305865
