Date,open,high,low,close,adjclose,volume,ingested_at_utc
2019-11-28,3737.5,3787.5,3675.0,3700.0,2938.5205078125,21981000,2026-02-16 06:57:36.103698+00:00
2019-11-29,3700.0,3762.5,3662.5,3750.0,2978.23046875,20343400,2026-02-16 06:57:36.103698+00:00
2019-12-02,3725.0,3850.0,3725.0,3775.0,2998.08544921875,64660200,2026-02-16 06:57:36.103698+00:00
2019-12-03,3762.5,3825.0,3737.5,3775.0,2998.08544921875,41645000,2026-02-16 06:57:36.103698+00:00
2019-12-04,3750.0,3775.0,3712.5,3712.5,2948.447998046875,42196800,2026-02-16 06:57:36.103698+00:00
2019-12-05,3725.0,3762.5,3712.5,3725.0,2958.37548828125,53985800,2026-02-16 06:57:36.103698+00:00
2019-12-06,3750.0,3812.5,3737.5,3787.5,3008.01220703125,29544800,2026-02-16 06:57:36.103698+00:00
2019-12-09,3812.5,3825.0,3762.5,3787.5,3008.01220703125,36970600,2026-02-16 06:57:36.103698+00:00
2019-12-10,3787.5,3825.0,3762.5,3800.0,3017.93994140625,38381200,2026-02-16 06:57:36.103698+00:00
2019-12-11,3825.0,3825.0,3762.5,3762.5,2988.15771484375,31571800,2026-02-16 06:57:36.103698+00:00
2019-12-12,3775.0,3837.5,3762.5,3762.5,2988.15771484375,50870000,2026-02-16 06:57:36.103698+00:00
2019-12-13,3812.5,3850.0,3787.5,3825.0,3037.794921875,48904000,2026-02-16 06:57:36.103698+00:00
2019-12-16,3825.0,3875.0,3800.0,3850.0,3057.64990234375,59955600,2026-02-16 06:57:36.103698+00:00
2019-12-17,3850.0,3862.5,3825.0,3850.0,3057.64990234375,45188200,2026-02-16 06:57:36.103698+00:00
2019-12-18,3850.0,3925.0,3825.0,3912.5,3107.286865234375,84394000,2026-02-16 06:57:36.103698+00:00
2019-12-19,3912.5,3925.0,3875.0,3912.5,3107.286865234375,38600800,2026-02-16 06:57:36.103698+00:00
2019-12-20,3912.5,3912.5,3875.0,3900.0,3097.359375,37723600,2026-02-16 06:57:36.103698+00:00
2019-12-23,3925.0,3962.5,3900.0,3962.5,3146.996826171875,45834400,2026-02-16 06:57:36.103698+00:00
2019-12-26,3975.0,4000.0,3962.5,3975.0,3156.924072265625,35309200,2026-02-16 06:57:36.103698+00:00
2019-12-27,3975.0,3987.5,3925.0,3962.5,3146.996826171875,19371400,2026-02-16 06:57:36.103698+00:00
2019-12-30,3975.0,3987.5,3900.0,3925.0,3117.21435546875,35604600,2026-02-16 06:57:36.103698+00:00
2020-01-02,3937.5,3937.5,3887.5,3887.5,3087.43212890625,18602600,2026-02-16 06:57:36.103698+00:00
2020-01-03,3900.0,3937.5,3825.0,3900.0,3097.359375,32251400,2026-02-16 06:57:36.103698+00:00
2020-01-06,3875.0,3875.0,3800.0,3812.5,3027.867431640625,26249200,2026-02-16 06:57:36.103698+00:00
2020-01-07,3837.5,3850.0,3762.5,3775.0,2998.08544921875,38049800,2026-02-16 06:57:36.103698+00:00
2020-01-08,3750.0,3762.5,3700.0,3712.5,2948.447998046875,40926800,2026-02-16 06:57:36.103698+00:00
2020-01-09,3750.0,3850.0,3750.0,3850.0,3057.64990234375,43770600,2026-02-16 06:57:36.103698+00:00
2020-01-10,3850.0,3912.5,3837.5,3862.5,3067.577392578125,41985000,2026-02-16 06:57:36.103698+00:00
2020-01-13,3875.0,3900.0,3850.0,3887.5,3087.43212890625,24716600,2026-02-16 06:57:36.103698+00:00
2020-01-14,3912.5,3925.0,3862.5,3925.0,3117.21435546875,40286800,2026-02-16 06:57:36.103698+00:00
2020-01-15,3900.0,3937.5,3825.0,3837.5,3047.722412109375,35369800,2026-02-16 06:57:36.103698+00:00
2020-01-16,3837.5,3887.5,3812.5,3850.0,3057.64990234375,38027400,2026-02-16 06:57:36.103698+00:00
2020-01-17,3850.0,3887.5,3837.5,3887.5,3087.43212890625,33630000,2026-02-16 06:57:36.103698+00:00
2020-01-20,3862.5,3900.0,3762.5,3775.0,2998.08544921875,35184600,2026-02-16 06:57:36.103698+00:00
2020-01-21,3787.5,3825.0,3750.0,3787.5,3008.01220703125,32903600,2026-02-16 06:57:36.103698+00:00
2020-01-22,3812.5,3850.0,3787.5,3812.5,3027.867431640625,44490400,2026-02-16 06:57:36.103698+00:00
2020-01-23,3812.5,3862.5,3775.0,3825.0,3037.794921875,44155400,2026-02-16 06:57:36.103698+00:00
2020-01-24,3800.0,3887.5,3800.0,3850.0,3057.64990234375,35702000,2026-02-16 06:57:36.103698+00:00
2020-01-27,3850.0,3850.0,3725.0,3725.0,2958.37548828125,28379600,2026-02-16 06:57:36.103698+00:00
2020-01-28,3700.0,3737.5,3650.0,3737.5,2968.302978515625,42985000,2026-02-16 06:57:36.103698+00:00
2020-01-29,3737.5,3762.5,3675.0,3675.0,2918.665771484375,33503800,2026-02-16 06:57:36.103698+00:00
2020-01-30,3675.0,3712.5,3625.0,3625.0,2878.955810546875,26904000,2026-02-16 06:57:36.103698+00:00
2020-01-31,3650.0,3650.0,3550.0,3600.0,2859.10107421875,54195000,2026-02-16 06:57:36.103698+00:00
2020-02-03,3550.0,3650.0,3537.5,3562.5,2829.31884765625,40300400,2026-02-16 06:57:36.103698+00:00
2020-02-04,3612.5,3687.5,3587.5,3675.0,2918.665771484375,39320000,2026-02-16 06:57:36.103698+00:00
2020-02-05,3675.0,3712.5,3625.0,3712.5,2948.447998046875,32161400,2026-02-16 06:57:36.103698+00:00
2020-02-06,3750.0,3762.5,3675.0,3675.0,2918.665771484375,33597000,2026-02-16 06:57:36.103698+00:00
2020-02-07,3700.0,3700.0,3675.0,3675.0,2918.665771484375,39234200,2026-02-16 06:57:36.103698+00:00
2020-02-10,3662.5,3662.5,3612.5,3662.5,2908.738525390625,24158600,2026-02-16 06:57:36.103698+00:00
2020-02-11,3650.0,3687.5,3637.5,3650.0,2898.81103515625,17313800,2026-02-16 06:57:36.103698+00:00
2020-02-12,3650.0,3687.5,3637.5,3637.5,2888.88330078125,22518200,2026-02-16 06:57:36.103698+00:00
2020-02-13,3637.5,3712.5,3637.5,3700.0,2938.5205078125,41031400,2026-02-16 06:57:36.103698+00:00
2020-02-14,3687.5,3800.0,3662.5,3762.5,2988.15771484375,51465800,2026-02-16 06:57:36.103698+00:00
2020-02-17,3800.0,3825.0,3762.5,3812.5,3027.867431640625,28980000,2026-02-16 06:57:36.103698+00:00
2020-02-18,3825.0,3875.0,3800.0,3850.0,3057.64990234375,46645800,2026-02-16 06:57:36.103698+00:00
2020-02-19,3837.5,3912.5,3812.5,3887.5,3087.43212890625,51704600,2026-02-16 06:57:36.103698+00:00
2020-02-20,3900.0,3975.0,3900.0,3962.5,3146.996826171875,71856200,2026-02-16 06:57:36.103698+00:00
2020-02-21,3937.5,3937.5,3862.5,3887.5,3087.43212890625,94446000,2026-02-16 06:57:36.103698+00:00
2020-02-24,3800.0,3850.0,3737.5,3787.5,3008.01220703125,59512800,2026-02-16 06:57:36.103698+00:00
2020-02-25,3750.0,3812.5,3737.5,3750.0,2978.23046875,33976200,2026-02-16 06:57:36.103698+00:00
2020-02-26,3700.0,3712.5,3650.0,3650.0,2898.81103515625,72455400,2026-02-16 06:57:36.103698+00:00
2020-02-27,3625.0,3650.0,3462.5,3537.5,2809.4638671875,59326400,2026-02-16 06:57:36.103698+00:00
2020-02-28,3400.0,3512.5,3337.5,3512.5,2789.60888671875,104295000,2026-02-16 06:57:36.103698+00:00
2020-03-02,3475.0,3487.5,3275.0,3375.0,2761.479248046875,82760000,2026-02-16 06:57:36.103698+00:00
2020-03-03,3425.0,3475.0,3350.0,3400.0,2781.9345703125,83411600,2026-02-16 06:57:36.103698+00:00
2020-03-04,3400.0,3500.0,3362.5,3475.0,2843.30078125,77696400,2026-02-16 06:57:36.103698+00:00
2020-03-05,3500.0,3525.0,3375.0,3412.5,2792.162353515625,78261200,2026-02-16 06:57:36.103698+00:00
2020-03-06,3350.0,3350.0,3200.0,3200.0,2618.291259765625,85722600,2026-02-16 06:57:36.103698+00:00
2020-03-09,3012.5,3062.5,2800.0,2825.0,2311.46044921875,136122600,2026-02-16 06:57:36.103698+00:00
2020-03-10,2850.0,2962.5,2800.0,2837.5,2321.688232421875,164540600,2026-02-16 06:57:36.103698+00:00
2020-03-11,2837.5,2862.5,2637.5,2762.5,2260.322021484375,106587600,2026-02-16 06:57:36.103698+00:00
2020-03-12,2600.0,2687.5,2500.0,2512.5,2055.767822265625,135371800,2026-02-16 06:57:36.103698+00:00
2020-03-13,2512.5,2512.5,2512.5,2512.5,2055.767822265625,0,2026-02-16 06:57:36.103698+00:00
2020-03-16,2550.0,2625.0,2420.0,2420.0,1980.0828857421875,98330000,2026-02-16 06:57:36.103698+00:00
2020-03-17,2415.0,2420.0,2255.0,2255.0,1845.0771484375,137142000,2026-02-16 06:57:36.103698+00:00
2020-03-18,2295.0,2295.0,2100.0,2100.0,1718.2537841796875,144534400,2026-02-16 06:57:36.103698+00:00
2020-03-19,1960.0,1975.0,1955.0,1955.0,1599.6124267578125,21906200,2026-02-16 06:57:36.103698+00:00
2020-03-20,1900.0,1900.0,1820.0,1820.0,1489.1533203125,351439200,2026-02-16 06:57:36.103698+00:00
2020-03-23,1765.0,1765.0,1695.0,1695.0,1386.876220703125,21148600,2026-02-16 06:57:36.103698+00:00
2020-03-24,1655.0,1715.0,1580.0,1580.0,1292.781494140625,264178600,2026-02-16 06:57:36.103698+00:00
2020-03-26,1580.0,1845.0,1485.0,1795.0,1468.69775390625,381513800,2026-02-16 06:57:36.103698+00:00
2020-03-27,1835.0,2120.0,1825.0,1995.0,1632.341064453125,329983600,2026-02-16 06:57:36.103698+00:00
2020-03-30,1980.0,1980.0,1860.0,1860.0,1521.8818359375,82145200,2026-02-16 06:57:36.103698+00:00
2020-03-31,1915.0,2010.0,1860.0,1910.0,1562.792724609375,199220400,2026-02-16 06:57:36.103698+00:00
2020-04-01,1915.0,2000.0,1835.0,1840.0,1505.517578125,172971000,2026-02-16 06:57:36.103698+00:00
2020-04-02,1845.0,1925.0,1735.0,1925.0,1575.0660400390625,117968800,2026-02-16 06:57:36.103698+00:00
2020-04-03,1940.0,2020.0,1920.0,2005.0,1640.5233154296875,95169200,2026-02-16 06:57:36.103698+00:00
2020-04-06,2030.0,2150.0,2005.0,2145.0,1755.0736083984375,122959600,2026-02-16 06:57:36.103698+00:00
2020-04-07,2245.0,2325.0,2060.0,2155.0,1763.255615234375,163256600,2026-02-16 06:57:36.103698+00:00
2020-04-08,2100.0,2120.0,2005.0,2005.0,1640.5233154296875,123065400,2026-02-16 06:57:36.103698+00:00
2020-04-09,2050.0,2075.0,1935.0,1995.0,1632.341064453125,73319200,2026-02-16 06:57:36.103698+00:00
2020-04-13,2000.0,2035.0,1950.0,1995.0,1632.341064453125,41042600,2026-02-16 06:57:36.103698+00:00
2020-04-14,2000.0,2095.0,2000.0,2075.0,1697.79833984375,57683200,2026-02-16 06:57:36.103698+00:00
2020-04-15,2080.0,2115.0,1995.0,2100.0,1718.2537841796875,75203600,2026-02-16 06:57:36.103698+00:00
2020-04-16,2050.0,2050.0,1975.0,1990.0,1628.2498779296875,92763800,2026-02-16 06:57:36.103698+00:00
2020-04-17,2035.0,2085.0,2035.0,2080.0,1701.8892822265625,89041400,2026-02-16 06:57:36.103698+00:00
2020-04-20,2085.0,2120.0,2035.0,2050.0,1677.3428955078125,69765600,2026-02-16 06:57:36.103698+00:00
2020-04-21,2040.0,2050.0,1995.0,2015.0,1648.705322265625,41715200,2026-02-16 06:57:36.103698+00:00
2020-04-22,1985.0,2035.0,1950.0,2010.0,1644.6143798828125,105656400,2026-02-16 06:57:36.103698+00:00
2020-04-23,2025.0,2035.0,1995.0,2010.0,1644.6143798828125,76382800,2026-02-16 06:57:36.103698+00:00
2020-04-24,2010.0,2010.0,1890.0,1900.0,1554.6104736328125,100645000,2026-02-16 06:57:36.103698+00:00
2020-04-27,1935.0,1960.0,1875.0,1900.0,1554.6104736328125,68610200,2026-02-16 06:57:36.103698+00:00
2020-04-28,1910.0,1915.0,1875.0,1910.0,1562.792724609375,69997600,2026-02-16 06:57:36.103698+00:00
2020-04-29,1925.0,1925.0,1875.0,1880.0,1538.246337890625,65257600,2026-02-16 06:57:36.103698+00:00
2020-04-30,1910.0,2050.0,1900.0,2050.0,1677.3428955078125,126389200,2026-02-16 06:57:36.103698+00:00
2020-05-04,2000.0,2000.0,1935.0,1960.0,1603.70361328125,66251600,2026-02-16 06:57:36.103698+00:00
2020-05-05,1980.0,2015.0,1890.0,1920.0,1570.974853515625,108560200,2026-02-16 06:57:36.103698+00:00
2020-05-06,1925.0,1945.0,1910.0,1915.0,1566.8837890625,82511800,2026-02-16 06:57:36.103698+00:00
2020-05-08,1925.0,1935.0,1895.0,1900.0,1554.6104736328125,91046000,2026-02-16 06:57:36.103698+00:00
2020-05-11,1930.0,1930.0,1900.0,1900.0,1554.6104736328125,80701600,2026-02-16 06:57:36.103698+00:00
2020-05-12,1910.0,1910.0,1825.0,1830.0,1497.33544921875,164776400,2026-02-16 06:57:36.103698+00:00
2020-05-13,1820.0,1870.0,1790.0,1860.0,1521.8818359375,78014600,2026-02-16 06:57:36.103698+00:00
2020-05-14,1835.0,1870.0,1755.0,1770.0,1448.242431640625,94613200,2026-02-16 06:57:36.103698+00:00
2020-05-15,1785.0,1795.0,1650.0,1670.0,1366.4208984375,173916400,2026-02-16 06:57:36.103698+00:00
2020-05-18,1690.0,1705.0,1635.0,1665.0,1362.329833984375,83620800,2026-02-16 06:57:36.103698+00:00
2020-05-19,1700.0,1790.0,1690.0,1760.0,1440.060302734375,154163000,2026-02-16 06:57:36.103698+00:00
2020-05-20,1785.0,1820.0,1710.0,1800.0,1472.7890625,148603000,2026-02-16 06:57:36.103698+00:00
2020-05-26,1830.0,1830.0,1790.0,1815.0,1485.0621337890625,88906800,2026-02-16 06:57:36.103698+00:00
2020-05-27,1820.0,1850.0,1790.0,1815.0,1485.0621337890625,128476400,2026-02-16 06:57:36.103698+00:00
2020-05-28,1820.0,1895.0,1815.0,1830.0,1497.33544921875,233662000,2026-02-16 06:57:36.103698+00:00
2020-05-29,1830.0,1930.0,1795.0,1915.0,1566.8837890625,294115600,2026-02-16 06:57:36.103698+00:00
2020-06-02,1950.0,2020.0,1925.0,1985.0,1624.158935546875,263164400,2026-02-16 06:57:36.103698+00:00
2020-06-03,2010.0,2095.0,1940.0,2065.0,1689.6162109375,277008600,2026-02-16 06:57:36.103698+00:00
2020-06-04,2100.0,2180.0,2055.0,2070.0,1693.707275390625,227041600,2026-02-16 06:57:36.103698+00:00
2020-06-05,2100.0,2145.0,2015.0,2125.0,1738.7091064453125,145380800,2026-02-16 06:57:36.103698+00:00
2020-06-08,2175.0,2470.0,2170.0,2415.0,1975.9918212890625,311447600,2026-02-16 06:57:36.103698+00:00
2020-06-09,2450.0,2575.0,2425.0,2430.0,1988.26513671875,285710200,2026-02-16 06:57:36.103698+00:00
2020-06-10,2425.0,2425.0,2260.0,2260.0,1849.1683349609375,303568800,2026-02-16 06:57:36.103698+00:00
2020-06-11,2255.0,2255.0,2105.0,2105.0,1722.3447265625,444085400,2026-02-16 06:57:36.103698+00:00
2020-06-12,2105.0,2235.0,1970.0,2235.0,1828.712890625,399567400,2026-02-16 06:57:36.103698+00:00
2020-06-15,2240.0,2250.0,2090.0,2100.0,1718.2537841796875,233304600,2026-02-16 06:57:36.103698+00:00
2020-06-16,2175.0,2305.0,2175.0,2305.0,1885.988037109375,263297600,2026-02-16 06:57:36.103698+00:00
2020-06-17,2340.0,2375.0,2255.0,2275.0,1861.44140625,186268000,2026-02-16 06:57:36.103698+00:00
2020-06-18,2250.0,2285.0,2215.0,2250.0,1840.986083984375,104127000,2026-02-16 06:57:36.103698+00:00
2020-06-19,2275.0,2285.0,2225.0,2240.0,1832.803955078125,82478400,2026-02-16 06:57:36.103698+00:00
2020-06-22,2240.0,2255.0,2220.0,2235.0,1828.712890625,51006800,2026-02-16 06:57:36.103698+00:00
2020-06-23,2235.0,2235.0,2160.0,2190.0,1791.893310546875,83534400,2026-02-16 06:57:36.103698+00:00
2020-06-24,2205.0,2390.0,2205.0,2370.0,1939.17236328125,302121200,2026-02-16 06:57:36.103698+00:00
2020-06-25,2335.0,2345.0,2255.0,2275.0,1861.44140625,235644400,2026-02-16 06:57:36.103698+00:00
2020-06-26,2325.0,2345.0,2275.0,2290.0,1873.714599609375,133600200,2026-02-16 06:57:36.103698+00:00
2020-06-29,2275.0,2300.0,2245.0,2295.0,1877.8060302734375,69967400,2026-02-16 06:57:36.103698+00:00
2020-06-30,2335.0,2350.0,2275.0,2290.0,1873.714599609375,123530000,2026-02-16 06:57:36.103698+00:00
2020-07-01,2300.0,2315.0,2255.0,2270.0,1857.3504638671875,74028600,2026-02-16 06:57:36.103698+00:00
2020-07-02,2270.0,2300.0,2270.0,2295.0,1877.8060302734375,57236400,2026-02-16 06:57:36.103698+00:00
2020-07-03,2300.0,2320.0,2275.0,2280.0,1865.5328369140625,47528000,2026-02-16 06:57:36.103698+00:00
2020-07-06,2295.0,2320.0,2290.0,2305.0,1885.988037109375,62036400,2026-02-16 06:57:36.103698+00:00
2020-07-07,2325.0,2330.0,2290.0,2300.0,1881.8970947265625,82084400,2026-02-16 06:57:36.103698+00:00
2020-07-08,2300.0,2415.0,2290.0,2400.0,1963.7186279296875,230576800,2026-02-16 06:57:36.103698+00:00
2020-07-09,2410.0,2430.0,2360.0,2365.0,1935.0809326171875,116501200,2026-02-16 06:57:36.103698+00:00
2020-07-10,2350.0,2365.0,2325.0,2335.0,1910.5345458984375,75306000,2026-02-16 06:57:36.103698+00:00
2020-07-13,2350.0,2385.0,2350.0,2375.0,1943.26318359375,71091800,2026-02-16 06:57:36.103698+00:00
2020-07-14,2375.0,2390.0,2350.0,2360.0,1930.98974609375,96113000,2026-02-16 06:57:36.103698+00:00
2020-07-15,2380.0,2390.0,2355.0,2355.0,1926.8988037109375,84620000,2026-02-16 06:57:36.103698+00:00
2020-07-16,2355.0,2370.0,2340.0,2350.0,1922.8076171875,86094200,2026-02-16 06:57:36.103698+00:00
2020-07-17,2340.0,2360.0,2335.0,2335.0,1910.5345458984375,37567000,2026-02-16 06:57:36.103698+00:00
2020-07-20,2345.0,2345.0,2255.0,2270.0,1857.3504638671875,135393000,2026-02-16 06:57:36.103698+00:00
2020-07-21,2285.0,2350.0,2280.0,2340.0,1914.6256103515625,121672800,2026-02-16 06:57:36.103698+00:00
2020-07-22,2350.0,2375.0,2330.0,2335.0,1910.5345458984375,96854200,2026-02-16 06:57:36.103698+00:00
2020-07-23,2345.0,2395.0,2335.0,2355.0,1926.8988037109375,152124600,2026-02-16 06:57:36.103698+00:00
2020-07-24,2355.0,2355.0,2295.0,2305.0,1885.988037109375,109205600,2026-02-16 06:57:36.103698+00:00
2020-07-27,2320.0,2330.0,2300.0,2325.0,1902.3524169921875,54144000,2026-02-16 06:57:36.103698+00:00
2020-07-28,2330.0,2355.0,2325.0,2340.0,1914.6256103515625,70478400,2026-02-16 06:57:36.103698+00:00
2020-07-29,2330.0,2330.0,2290.0,2295.0,1877.8060302734375,128065400,2026-02-16 06:57:36.103698+00:00
2020-07-30,2305.0,2315.0,2285.0,2300.0,1881.8970947265625,96801600,2026-02-16 06:57:36.103698+00:00
2020-08-03,2325.0,2325.0,2150.0,2220.0,1816.4398193359375,146498200,2026-02-16 06:57:36.103698+00:00
2020-08-04,2235.0,2280.0,2225.0,2280.0,1865.5328369140625,66409200,2026-02-16 06:57:36.103698+00:00
2020-08-05,2285.0,2320.0,2255.0,2315.0,1894.1702880859375,82299800,2026-02-16 06:57:36.103698+00:00
2020-08-06,2325.0,2335.0,2315.0,2320.0,1898.2611083984375,64511600,2026-02-16 06:57:36.103698+00:00
2020-08-07,2320.0,2340.0,2300.0,2310.0,1890.0792236328125,56842400,2026-02-16 06:57:36.103698+00:00
2020-08-10,2310.0,2320.0,2305.0,2310.0,1890.0792236328125,29651200,2026-02-16 06:57:36.103698+00:00
2020-08-11,2315.0,2410.0,2315.0,2390.0,1955.5364990234375,192912200,2026-02-16 06:57:36.103698+00:00
2020-08-12,2400.0,2600.0,2380.0,2562.5,2096.6787109375,362397000,2026-02-16 06:57:36.103698+00:00
2020-08-13,2600.0,2675.0,2512.5,2537.5,2076.223388671875,175205000,2026-02-16 06:57:36.103698+00:00
2020-08-14,2537.5,2550.0,2500.0,2500.0,2045.5400390625,114290200,2026-02-16 06:57:36.103698+00:00
2020-08-18,2525.0,2612.5,2512.5,2525.0,2065.99560546875,203541200,2026-02-16 06:57:36.103698+00:00
2020-08-19,2537.5,2600.0,2500.0,2525.0,2065.99560546875,159091800,2026-02-16 06:57:36.103698+00:00
2020-08-24,2537.5,2575.0,2525.0,2550.0,2086.451171875,105466800,2026-02-16 06:57:36.103698+00:00
2020-08-25,2575.0,2675.0,2575.0,2637.5,2158.044921875,185542800,2026-02-16 06:57:36.103698+00:00
2020-08-26,2650.0,2675.0,2600.0,2662.5,2178.500244140625,145659800,2026-02-16 06:57:36.103698+00:00
2020-08-27,2662.5,2712.5,2625.0,2650.0,2168.272705078125,113335600,2026-02-16 06:57:36.103698+00:00
2020-08-28,2662.5,2675.0,2612.5,2625.0,2147.817138671875,83795800,2026-02-16 06:57:36.103698+00:00
2020-08-31,2650.0,2662.5,2500.0,2550.0,2086.451171875,251920000,2026-02-16 06:57:36.103698+00:00
2020-09-01,2575.0,2587.5,2512.5,2587.5,2117.134033203125,108883800,2026-02-16 06:57:36.103698+00:00
2020-09-02,2625.0,2637.5,2562.5,2612.5,2137.58935546875,92414800,2026-02-16 06:57:36.103698+00:00
2020-09-03,2637.5,2687.5,2625.0,2675.0,2188.72802734375,267877200,2026-02-16 06:57:36.103698+00:00
2020-09-04,2625.0,2625.0,2562.5,2612.5,2137.58935546875,188192000,2026-02-16 06:57:36.103698+00:00
2020-09-07,2612.5,2637.5,2562.5,2625.0,2147.817138671875,81856400,2026-02-16 06:57:36.103698+00:00
2020-09-08,2650.0,2650.0,2612.5,2625.0,2147.817138671875,45193600,2026-02-16 06:57:36.103698+00:00
2020-09-09,2575.0,2587.5,2512.5,2512.5,2055.767822265625,146843600,2026-02-16 06:57:36.103698+00:00
2020-09-10,2390.0,2395.0,2340.0,2340.0,1914.6256103515625,264205400,2026-02-16 06:57:36.103698+00:00
2020-09-11,2225.0,2440.0,2210.0,2435.0,1992.35595703125,242923200,2026-02-16 06:57:36.103698+00:00
2020-09-14,2490.0,2525.0,2455.0,2525.0,2065.99560546875,155021200,2026-02-16 06:57:36.103698+00:00
2020-09-15,2525.0,2550.0,2455.0,2470.0,2020.9937744140625,98187400,2026-02-16 06:57:36.103698+00:00
2020-09-16,2495.0,2495.0,2435.0,2435.0,1992.35595703125,60506400,2026-02-16 06:57:36.103698+00:00
2020-09-17,2430.0,2445.0,2350.0,2360.0,1930.98974609375,124173000,2026-02-16 06:57:36.103698+00:00
2020-09-18,2360.0,2405.0,2350.0,2370.0,1939.17236328125,87300200,2026-02-16 06:57:36.103698+00:00
2020-09-21,2380.0,2380.0,2275.0,2295.0,1877.8060302734375,88031200,2026-02-16 06:57:36.103698+00:00
2020-09-22,2250.0,2320.0,2230.0,2270.0,1857.3504638671875,96480800,2026-02-16 06:57:36.103698+00:00
2020-09-23,2285.0,2300.0,2180.0,2210.0,1808.2574462890625,111629000,2026-02-16 06:57:36.103698+00:00
2020-09-24,2180.0,2200.0,2155.0,2165.0,1771.4376220703125,101549000,2026-02-16 06:57:36.103698+00:00
2020-09-25,2180.0,2300.0,2180.0,2300.0,1881.8970947265625,109984600,2026-02-16 06:57:36.103698+00:00
2020-09-28,2325.0,2345.0,2250.0,2270.0,1857.3504638671875,62118800,2026-02-16 06:57:36.103698+00:00
2020-09-29,2300.0,2325.0,2235.0,2255.0,1845.0771484375,84460000,2026-02-16 06:57:36.103698+00:00
2020-09-30,2275.0,2280.0,2185.0,2220.0,1816.4398193359375,63903400,2026-02-16 06:57:36.103698+00:00
2020-10-01,2245.0,2290.0,2235.0,2285.0,1869.62353515625,51766000,2026-02-16 06:57:36.103698+00:00
2020-10-02,2290.0,2295.0,2190.0,2255.0,1845.0771484375,61431000,2026-02-16 06:57:36.103698+00:00
2020-10-05,2270.0,2310.0,2250.0,2310.0,1890.0792236328125,59714200,2026-02-16 06:57:36.103698+00:00
2020-10-06,2355.0,2370.0,2325.0,2335.0,1910.5345458984375,98068200,2026-02-16 06:57:36.103698+00:00
2020-10-07,2310.0,2345.0,2305.0,2335.0,1910.5345458984375,48203400,2026-02-16 06:57:36.103698+00:00
2020-10-08,2360.0,2360.0,2325.0,2335.0,1910.5345458984375,42166800,2026-02-16 06:57:36.103698+00:00
2020-10-09,2350.0,2350.0,2310.0,2320.0,1898.2611083984375,51010400,2026-02-16 06:57:36.103698+00:00
2020-10-12,2345.0,2355.0,2330.0,2335.0,1910.5345458984375,63289000,2026-02-16 06:57:36.103698+00:00
2020-10-13,2335.0,2390.0,2310.0,2380.0,1947.354248046875,90512400,2026-02-16 06:57:36.103698+00:00
2020-10-14,2380.0,2475.0,2380.0,2475.0,2025.0848388671875,133840600,2026-02-16 06:57:36.103698+00:00
2020-10-15,2475.0,2475.0,2390.0,2390.0,1955.5364990234375,106439400,2026-02-16 06:57:36.103698+00:00
2020-10-16,2425.0,2430.0,2380.0,2405.0,1967.809814453125,54115000,2026-02-16 06:57:36.103698+00:00
2020-10-19,2425.0,2450.0,2410.0,2445.0,2000.5382080078125,73015200,2026-02-16 06:57:36.103698+00:00
2020-10-20,2435.0,2445.0,2405.0,2405.0,1967.809814453125,57256800,2026-02-16 06:57:36.103698+00:00
2020-10-21,2425.0,2465.0,2425.0,2440.0,1996.4471435546875,89392600,2026-02-16 06:57:36.103698+00:00
2020-10-22,2415.0,2440.0,2415.0,2430.0,1988.26513671875,44578200,2026-02-16 06:57:36.103698+00:00
2020-10-23,2430.0,2450.0,2420.0,2425.0,1984.173828125,46222200,2026-02-16 06:57:36.103698+00:00
2020-10-26,2435.0,2460.0,2415.0,2425.0,1984.173828125,112967200,2026-02-16 06:57:36.103698+00:00
2020-10-27,2400.0,2425.0,2365.0,2370.0,1939.17236328125,176476000,2026-02-16 06:57:36.103698+00:00
2020-11-02,2350.0,2355.0,2295.0,2330.0,1906.4434814453125,145155000,2026-02-16 06:57:36.103698+00:00
2020-11-03,2350.0,2370.0,2330.0,2335.0,1910.5345458984375,89949600,2026-02-16 06:57:36.103698+00:00
2020-11-04,2350.0,2360.0,2300.0,2310.0,1890.0792236328125,70802200,2026-02-16 06:57:36.103698+00:00
2020-11-05,2360.0,2425.0,2340.0,2415.0,1975.9918212890625,180563400,2026-02-16 06:57:36.103698+00:00
2020-11-06,2430.0,2512.5,2385.0,2480.0,2029.17578125,240710000,2026-02-16 06:57:36.103698+00:00
2020-11-09,2525.0,2575.0,2500.0,2550.0,2086.451171875,166734000,2026-02-16 06:57:36.103698+00:00
2020-11-10,2625.0,2675.0,2600.0,2662.5,2178.500244140625,251065000,2026-02-16 06:57:36.103698+00:00
2020-11-11,2687.5,2762.5,2662.5,2737.5,2239.866455078125,214751400,2026-02-16 06:57:36.103698+00:00
2020-11-12,2775.0,2775.0,2650.0,2687.5,2198.955810546875,133987600,2026-02-16 06:57:36.103698+00:00
2020-11-13,2662.5,2850.0,2637.5,2825.0,2311.46044921875,198407400,2026-02-16 06:57:36.103698+00:00
2020-11-16,2875.0,2925.0,2825.0,2837.5,2321.688232421875,173760800,2026-02-16 06:57:36.103698+00:00
2020-11-17,2875.0,2900.0,2837.5,2875.0,2352.37109375,126882200,2026-02-16 06:57:36.103698+00:00
2020-11-18,2875.0,2887.5,2825.0,2862.5,2342.143310546875,97499400,2026-02-16 06:57:36.103698+00:00
